code,name,gender,country_code,country,height,weight,disciplines,birth_date,residence_place,residence_country
1934284,PEREZ Blanca,Female,ESP,Spain,184,85,Hockey,17-09-2003,,Spain
1934285,PEREZ Clara,Female,ESP,Spain,187,78,Hockey,26-07-2001,,Spain
1934286,PEREZ Beatriz,Female,ESP,Spain,173,75,Hockey,04-05-1991,,Spain
1934287,RIERA Lola,Female,ESP,Spain,162,83,Hockey,25-06-1991,VALENCIA,Spain
1934289,SEGU Marta,Female,ESP,Spain,167,77,Hockey,22-06-1995,,Spain
1934291,STRAPPATO Julia,Female,ESP,Spain,179,80,Hockey,16-01-2000,,Spain
1934293,TORRES-QUEVEDO Alejandra,Female,ESP,Spain,171,66,Hockey,30-09-1999,MADRID,Spain
1934295,ALONSO Alejandro,Male,ESP,Spain,152,66,Hockey,14-02-1999,SANTANDER,Spain
1934300,BASTERRA Jose Maria,Male,ESP,Spain,176,64,Hockey,03-01-1997,MADRID,Spain
1934301,BONASTRE Jordi,Male,ESP,Spain,158,74,Hockey,07-08-2000,,Spain
1934305,CALZADO Luis,Male,ESP,Spain,186,68,Hockey,15-11-2000,BARCELONA,Spain
1934307,CLAPES Gerard,Male,ESP,Spain,178,85,Hockey,13-09-2000,,Netherlands
1934309,CUNILL Pepe,Male,ESP,Spain,172,82,Hockey,09-07-2001,,Spain
1934311,de IGNACIO-SIMO Eduard,Male,ESP,Spain,183,63,Hockey,03-03-2000,,
1934312,FONT Bruno,Male,ESP,Spain,176,52,Hockey,15-11-2004,,Spain
1934313,GISPERT Xavier,Male,ESP,Spain,155,73,Hockey,01-04-1999,,Spain
1934315,IGLESIAS Alvaro,Male,ESP,Spain,163,55,Hockey,01-03-1993,MADRID,Spain
1934316,LACALLE Borja,Male,ESP,Spain,171,80,Hockey,21-05-2001,,Spain
1934317,MENINI Joaquin,Male,ESP,Spain,168,72,Hockey,18-08-1991,,Spain
1934318,MIRALLES Marc,Male,ESP,Spain,159,50,Hockey,14-11-1997,,Netherlands
1934323,RECASENS Marc,Male,ESP,Spain,151,63,Hockey,13-09-1999,MATADEPERA,Spain
1934325,REYNE Marc,Male,ESP,Spain,169,58,Hockey,18-05-1999,,Spain
1934326,RODRIGUEZ Ignacio,Male,ESP,Spain,178,78,Hockey,12-06-1996,,
1934329,VILALLONGA Rafael,Male,ESP,Spain,174,84,Hockey,28-11-2001,,Spain
1934330,VIZCAINO Marc,Male,ESP,Spain,190,61,Hockey,30-04-1999,,
1934346,PEREZ GRASSET Macarena,Female,CHI,Chile,185,73,Cycling BMX Freestyle,19-12-1996,,
1934359,MOLINA VERGARA Mauricio,Male,CHI,Chile,170,83,Cycling BMX Racing,23-08-2001,PUENTE ALTO,Chile
1934362,BURGHER Niesha,Female,JAM,Jamaica,155,55,Athletics,08-08-2002,"EL PASO, TX",United States
1934383,van BERKEL Lucas,Male,CAN,Canada,164,63,Volleyball,29-11-1991,,
1934384,LUI Justin,Male,CAN,Canada,170,84,Volleyball,08-05-2000,,
1934394,WALSH Brett James,Male,CAN,Canada,190,59,Volleyball,19-02-1994,,
1934396,HOFER Brodie,Male,CAN,Canada,188,58,Volleyball,27-04-2000,,
1934397,SZWARC Arthur,Male,CAN,Canada,180,66,Volleyball,30-03-1995,ITALY,
1934399,DEMYANENKO Danny,Male,CAN,Canada,190,66,Volleyball,13-07-1994,,
1934410,HOAG Nicholas,Male,CAN,Canada,168,65,Volleyball,19-08-1992,,
1934416,HERR Luke,Male,CAN,Canada,164,72,Volleyball,18-07-1994,"WINNIPEG, MB",Canada
1934421,KETRZYNSKI Xander,Male,CAN,Canada,161,67,Volleyball,27-01-2000,,
1934422,LOEPPKY Eric,Male,CAN,Canada,152,84,Volleyball,01-08-1998,,
1934424,MAAR Stephen Timothy,Male,CAN,Canada,156,57,Volleyball,06-12-1994,,
1934428,BARNES Ryley Brendan,Male,CAN,Canada,171,81,Volleyball,11-10-1993,,
1934431,McCARTHY Fynnian Lionel,Male,CAN,Canada,178,85,Volleyball,04-12-1999,,
1934477,VIDAURRE KOSSMANN Martin,Male,CHI,Chile,155,59,Cycling Mountain Bike,18-02-2000,,
1934524,SOTO CAMPOS Catalina,Female,CHI,Chile,164,77,Cycling Road,08-04-2001,,
1934531,SEPULVEDA Eduardo,Male,ARG,Argentina,181,78,Cycling Road,13-06-1991,ANDORRA LA VELLA,Andorra
1934579,HELLVIG Jonatan,Male,SWE,Sweden,162,53,Beach Volleyball,05-10-2001,STOCKHOLM,Sweden
1934586,AHMAN David,Male,SWE,Sweden,168,50,Beach Volleyball,20-12-2001,UMEA,Sweden
1934592,de BRUIN Marlize,Female,RSA,South Africa,158,54,Rugby Sevens,11-11-1994,CAPE TOWN,South Africa
1934594,LATEGAN Liske,Female,RSA,South Africa,160,60,Rugby Sevens,25-11-1998,STELLENBOSCH,South Africa
1934595,MALINGA Ayanda,Female,RSA,South Africa,182,76,Rugby Sevens,23-06-1998,JOHANNESBURG,South Africa
1934596,MPUPHA Zintle,Female,RSA,South Africa,179,64,Rugby Sevens,25-12-1993,STELLENBOSCH,South Africa
1934598,ROOS Nadine,Female,RSA,South Africa,154,85,Rugby Sevens,09-05-1996,STELLENBOSCH,South Africa
1934599,SIMMERS Mathrin,Female,RSA,South Africa,180,53,Rugby Sevens,03-03-1988,SOMERSET WEST,South Africa
1934601,BALOYI Kemisetso,Female,RSA,South Africa,181,77,Rugby Sevens,08-03-1998,,
1934603,LAMPRECHT Shiniqwa,Female,RSA,South Africa,170,72,Rugby Sevens,24-04-2003,,
1934607,TSHIREMBA Maria,Female,RSA,South Africa,174,65,Rugby Sevens,29-12-1995,PRETORIA,South Africa
1934613,JANSE van RENSBURG Libbie,Female,RSA,South Africa,154,73,Rugby Sevens,28-09-1994,PRETORIA,South Africa
1934614,DOLF Byrhandre,Female,RSA,South Africa,160,50,Rugby Sevens,04-07-2003,,
1934615,GRAIN Veroeshka,Female,RSA,South Africa,182,75,Rugby Sevens,11-12-1990,STELLENBOSCH,South Africa
1934616,SOLONTSI Sizophila,Female,RSA,South Africa,169,53,Rugby Sevens,09-03-1992,,
1934774,FUERTES FERNANDEZ Laura,Female,ESP,Spain,177,75,Boxing,29-04-1999,MADRID,Spain
1934775,GHADFA DRISSI EL AISSAOUI Ayoub,Male,ESP,Spain,160,52,Boxing,06-12-1998,MADRID,Spain
1934778,IBARRECHE CONDE Oier,Male,ESP,Spain,154,54,Boxing,30-05-2003,BARACALDO,Spain
1934782,LOZANO SERRANO Rafael,Male,ESP,Spain,176,79,Boxing,27-12-2004,CORDOBA,Spain
1934789,QUILES BROTONS Jose,Male,ESP,Spain,160,64,Boxing,19-10-1997,MADRID,Spain
1934790,REYES PLA Enmanuel,Male,ESP,Spain,160,63,Boxing,14-12-1992,A CORUNYA,Spain
1934822,INOSTROZA Arantza,Female,CHI,Chile,165,75,Fencing,07-04-2000,,
1935068,FERNANDEZ Gatito,Male,PAR,Paraguay,152,85,Football,29-03-1988,,
1935072,FRUTOS Rodrigo,Male,PAR,Paraguay,177,81,Football,06-01-2003,ASUNCION,Paraguay
1935078,LAMBERT Margot,Female,FRA,France,174,53,Badminton,15-03-1999,PARIS,France
1935079,TRAN Anne,Female,FRA,France,153,55,Badminton,27-04-1996,PARIS,France
1935080,DELRUE Delphine,Female,FRA,France,173,56,Badminton,06-11-1998,,France
1935081,QI Xuefei,Female,FRA,France,186,71,Badminton,28-02-1992,ROSTRENEN,France
1935083,CORVEE Lucas,Male,FRA,France,179,63,Badminton,09-06-1993,,France
1935084,LABAR Ronan,Male,FRA,France,166,59,Badminton,03-05-1989,,
1935085,POPOV Toma Junior,Male,FRA,France,157,68,Badminton,29-09-1998,FOS-SUR-MER,France
1935086,POPOV Christo,Male,FRA,France,188,85,Badminton,08-03-2002,FOS-SUR-MER,France
1935087,GICQUEL Thom,Male,FRA,France,179,69,Badminton,12-01-1999,PARIS,France
1935105,de JESUS Ronaldo,Male,PAR,Paraguay,177,67,Football,21-04-2001,ASUNCION,Paraguay
1935109,NIEMANN Joaquin,Male,CHI,Chile,181,72,Golf,07-11-1998,,
1935118,PEREIRA Mito,Male,CHI,Chile,159,64,Golf,31-03-1995,PIRQUE,Chile
1935135,SSENGONZI Jesse Ssuubi,Male,UGA,Uganda,189,76,Swimming,27-08-2002,"CARY, NC",United States
1935138,MUZITO Gloria Anna,Female,UGA,Uganda,183,69,Swimming,29-11-2002,"TALLAHASSEE, FL",United States
1935140,VIERA Wilder,Male,PAR,Paraguay,155,80,Football,04-03-2002,ASUNCION,Paraguay
1935156,PAQUET Charles,Male,CAN,Canada,176,74,Triathlon,12-07-1997,,Spain
1935162,MISLAWCHUK Tyler,Male,CAN,Canada,150,65,Triathlon,19-08-1994,"OAK BLUFF, MB",Canada
1935165,LEGAULT Emy,Female,CAN,Canada,166,64,Triathlon,05-04-1996,"MONTREAL, QC",Canada
1935199,ACOSTA FERNANDEZ Yasmani,Male,CHI,Chile,176,84,Wrestling,16-07-1988,SANTIAGO,Chile
1935202,ALMANZA TRUYOL Nestor Evian,Male,CHI,Chile,178,61,Wrestling,28-07-2002,,
1935335,ABAROA Cesar,Male,CHI,Chile,171,52,Rowing,18-11-1996,VALPARAISO,Chile
1935337,SANHUEZA Eber,Male,CHI,Chile,180,61,Rowing,23-04-1998,VALPARAISO,Chile
1935342,ABRAHAM Antonia,Female,CHI,Chile,156,80,Rowing,07-07-1997,,
1935343,ABRAHAM Melita,Female,CHI,Chile,182,82,Rowing,07-07-1997,,
1935374,TEJEDA Gladys,Female,PER,Peru,173,67,Athletics,30-09-1985,HUANCAYO,Peru
1935387,ROJAS Luz Mery,Female,PER,Peru,162,81,Athletics,20-06-1993,HUANCAYO,Peru
1935401,ABUZHAKYNOVA Abiba,Female,KAZ,Kazakhstan,171,66,Judo,04-07-1997,ALMATY,Kazakhstan
1935402,BERLIKASH Kamila,Female,KAZ,Kazakhstan,185,65,Judo,09-11-1999,ALMA-ATA,Kazakhstan
1935405,KUYULOVA Esmigul,Female,KAZ,Kazakhstan,177,66,Judo,11-05-2002,,Kazakhstan
1935408,SMETOV Yeldos,Male,KAZ,Kazakhstan,162,84,Judo,09-09-1992,ALMA-ATA,Kazakhstan
1935410,KYRGYZBAYEV Gusman,Male,KAZ,Kazakhstan,156,83,Judo,28-09-1992,ALMATY,Kazakhstan
1935412,SHAMSHAYEV Daniyar,Male,KAZ,Kazakhstan,163,79,Judo,03-08-2001,,Kazakhstan
1935413,ZHUBANAZAR Abylaikhan,Male,KAZ,Kazakhstan,156,56,Judo,15-02-2000,,Kazakhstan
1935414,SHARKHAN Nurlykhan,Male,KAZ,Kazakhstan,168,84,Judo,18-04-2000,KYZYLORDA,Kazakhstan
1935417,BROVKOVA Mariya,Female,KAZ,Kazakhstan,179,56,Canoe Sprint,31-01-2005,ALGA,Kazakhstan
1935421,YEMELYANOV Sergey,Male,KAZ,Kazakhstan,166,74,Canoe Sprint,19-05-1995,SHYMKENT,Kazakhstan
1935423,RAMATULLA Bekarys,Male,KAZ,Kazakhstan,177,53,Canoe Sprint,26-07-2002,,
1935426,TOKARNYTSKYI Sergii,Male,KAZ,Kazakhstan,174,53,Canoe Sprint,01-02-1993,,
1935431,KHAIDAROV Timur,Male,KAZ,Kazakhstan,178,62,Canoe Sprint,28-03-1996,,
1935434,ISKAKOVA Rufina,Female,KAZ,Kazakhstan,186,78,Canoe Sprint,13-10-2003,SHYMKENT,Kazakhstan
1935463,PACHECO Christian,Male,PER,Peru,162,65,Athletics,26-05-1993,HUANCAYO,Peru
1935464,RENDON MARTINEZ Ana,Female,COL,Colombia,154,83,Archery,10-03-1986,MEDELLIN,Colombia
1935471,EZE Joy Ogbonne,Female,NGR,Nigeria,154,61,Weightlifting,06-06-2004,ISU,Nigeria
1935477,GOMEZ Paula,Female,CHI,Chile,190,78,Canoe Sprint,07-11-2001,,
1935491,MAILLIARD Maria Jose,Female,CHI,Chile,163,71,Canoe Sprint,24-01-1991,MALLORCA,Spain
1935494,LAWAL Rafiatu Folashade,Female,NGR,Nigeria,156,56,Weightlifting,12-11-1996,,
1935503,GARCIA LEON Kimberly,Female,PER,Peru,180,85,Athletics,19-10-1993,CUENCA,Peru
1935509,INGA Evelyn,Female,PER,Peru,189,75,Athletics,16-04-1998,AREQUIPA,Peru
1935511,ROCO Karen,Female,CHI,Chile,190,83,Canoe Sprint,07-10-1986,CONSTITUCION,Chile
1935515,ANDIA Mary Luz,Female,PER,Peru,151,70,Athletics,09-11-2000,AREQUIPA,Peru
1935517,CASTILLO Ines Lucia,Female,PER,Peru,174,83,Badminton,07-12-1999,LIMA,Peru
1935518,RODRIGUEZ Cesar Augusto,Male,PER,Peru,168,51,Athletics,26-06-1997,CUENCA,Ecuador
1935525,CAMPOS Luis Henry,Male,PER,Peru,169,51,Athletics,11-10-1995,,Peru
1935538,SYZDYKOV Alimkhan,Male,KAZ,Kazakhstan,182,73,Wrestling,14-06-1994,,
1935539,TURSYNOV Nursultan,Male,KAZ,Kazakhstan,173,80,Wrestling,30-01-1991,SEMEY,Kazakhstan
1935553,SULTANGALI Aidos,Male,KAZ,Kazakhstan,163,81,Wrestling,07-02-1996,KYZYLORDA,Kazakhstan
1935575,BURGOS Nicolas,Male,CHI,Chile,167,64,Table Tennis,17-12-2001,,
1935585,VALDIVIA Thalia,Female,PER,Peru,185,82,Athletics,27-04-1996,HUANCAYO,Peru
1935592,THOMAS Lanae-Tava,Female,JAM,Jamaica,182,82,Athletics,28-01-2001,"HENRIETTA, NY",United States
1935604,PALACIOS Alessia,Female,PER,Peru,190,77,Rowing,06-07-2000,LA PUNTA,Peru
1935607,YOUNG Charokee,Female,JAM,Jamaica,155,58,Athletics,21-08-2000,,Jamaica
1935608,PALACIOS Valeria,Female,PER,Peru,180,83,Rowing,06-07-2000,LA PUNTA,Peru
1935611,SANGUINETI Adriana,Female,PER,Peru,171,75,Rowing,02-05-2000,LIMA,Peru
1935642,ARCILA Santiago,Male,COL,Colombia,169,85,Archery,03-12-1999,MEDELLIN,Colombia
1935644,HERNANDEZ VERA Andres,Male,COL,Colombia,168,74,Archery,21-09-2007,,
1935685,BARAJAS Angel,Male,COL,Colombia,160,82,Artistic Gymnastics,12-08-2006,CUCUTA,Colombia
1935774,ABAD Nestor,Male,ESP,Spain,185,71,Artistic Gymnastics,29-03-1993,MADRID,Spain
1935779,CASABUENA Laura,Female,ESP,Spain,151,63,Artistic Gymnastics,26-12-2005,,
1935780,DIALLO Thierno,Male,ESP,Spain,164,61,Artistic Gymnastics,22-11-2000,MADRID,Spain
1935784,MIR Nicolau,Male,ESP,Spain,168,78,Artistic Gymnastics,10-05-2000,PALMA DE MALLORCA,Spain
1935785,PEREZ Ana,Female,ESP,Spain,156,79,Artistic Gymnastics,14-12-1997,MADRID,Spain
1935786,PETISCO Alba,Female,ESP,Spain,165,71,Artistic Gymnastics,01-02-2003,MADRID,Spain
1935787,PLATA Joel,Male,ESP,Spain,188,53,Artistic Gymnastics,20-03-1998,MADRID,Spain
1935792,ZAPATA Rayderley,Male,ESP,Spain,189,67,Artistic Gymnastics,26-05-1993,MADRID,Spain
1935793,ARNAU CAMARENA Ana,Female,ESP,Spain,153,54,Rhythmic Gymnastics,20-09-2005,,Spain
1935794,BAUTISTA Alba,Female,ESP,Spain,188,55,Rhythmic Gymnastics,13-07-2002,MADRID,Spain
1935795,BEREZINA Polina,Female,ESP,Spain,179,71,Rhythmic Gymnastics,05-12-1997,,Spain
1935796,BERGUA NAVALES Ines,Female,ESP,Spain,165,82,Rhythmic Gymnastics,29-05-2004,,Spain
1935805,MARTINEZ Mireia,Female,ESP,Spain,186,58,Rhythmic Gymnastics,21-04-2005,,Spain
1935808,PEREZ FOS Patricia,Female,ESP,Spain,177,81,Rhythmic Gymnastics,08-08-2004,,Spain
1935810,SOLAUN Salma,Female,ESP,Spain,179,82,Rhythmic Gymnastics,02-03-2005,,Spain
1935817,ROMERO ROSARIO Noemi,Female,ESP,Spain,182,69,Trampoline Gymnastics,04-10-2000,BARCELONA,Spain
1935820,VEGA David,Male,ESP,Spain,162,85,Trampoline Gymnastics,04-08-1998,,Spain
1935860,WEITZEIL Abbey,Female,USA,United States,178,69,Swimming,03-12-1996,"BERKELEY, CA",United States
1935869,ALEXY Jack,Male,USA,United States,157,72,Swimming,19-01-2003,"BERKELEY, CA",United States
1935871,ARMSTRONG Hunter,Male,USA,United States,169,81,Swimming,24-01-2001,"BERKELEY, CA",United States
1935872,BACON Phoebe,Female,USA,United States,156,60,Swimming,12-08-2002,"MADISON, WI",United States
1935873,BERKOFF Katharine,Female,USA,United States,189,73,Swimming,28-01-2001,"RALEIGH, NC",United States
1935879,CONNOLLY Erika,Female,USA,United States,183,51,Swimming,27-08-1998,"KNOXVILLE, TN",United States
1935882,CASAS Shaine,Male,USA,United States,175,59,Swimming,25-12-1999,"AUSTIN, TX",United States
1935887,CURRY Brooks,Male,USA,United States,184,55,Swimming,20-01-2001,"BERKELEY, CA",United States
1935893,DENIGAN Mariah,Female,USA,United States,151,55,Marathon Swimming,30-05-2003,"BLOOMINGTON, IN",United States
1935895,DOUGLASS Kate,Female,USA,United States,157,70,Swimming,17-11-2001,"CHARLOTTESVILLE, VA",United States
1935896,DRESSEL Caeleb,Male,USA,United States,188,69,Swimming,16-08-1996,"GAINESVILLE, FL",United States
1935900,FALLON Matt,Male,USA,United States,190,65,Swimming,03-10-2002,,
1935901,FINK Nic,Male,USA,United States,161,56,Swimming,03-07-1993,"DALLAS, TX",United States
1935902,FINKE Bobby,Male,USA,United States,152,52,Swimming,06-11-1999,"CLEARWATER, FL",United States
1935903,FOSTER Carson,Male,USA,United States,174,60,Swimming,26-10-2001,"AUSTIN, TX",United States
1935907,GEMMELL Erin,Female,USA,United States,173,63,Swimming,02-12-2004,"AUSTIN, TX",United States
1935909,GRIMES Katie,Female,USA,United States,186,56,"Marathon Swimming, Swimming",08-01-2006,"LAS VEGAS, NV",United States
1935911,GUILIANO Chris,Male,USA,United States,153,82,Swimming,25-06-2003,"NOTRE DAME, IN",United States
1935915,HEILMAN Thomas,Male,USA,United States,158,58,Swimming,07-02-2007,"CROZET, VA",United States
1935916,HELD Ryan,Male,USA,United States,185,74,Swimming,27-06-1995,"PHOENIX, AZ",United States
1935918,HOBSON Luke,Male,USA,United States,169,53,Swimming,25-06-2003,"AUSTIN, TX",United States
1935923,HUSKE Torri,Female,USA,United States,172,67,Swimming,07-12-2002,CALIFORNIA,United States
1935927,JOHNSTON David,Male,USA,United States,150,76,Swimming,28-10-2001,"MISSION VIEJO, CA",United States
1935928,JONES Keaton,Male,USA,United States,158,72,Swimming,13-10-2004,"BERKELEY, CA",United States
1935929,KALISZ Chase,Male,USA,United States,188,72,Swimming,07-03-1994,"AUSTIN, TX",United States
1935931,KIBLER Drew,Male,USA,United States,186,76,Swimming,09-03-2000,,
1935932,KING Lilly,Female,USA,United States,176,85,Swimming,10-02-1997,"BLOOMINGTON, IN",United States
1935933,KING Matt,Male,USA,United States,173,78,Swimming,19-02-2002,"FRISCO, TX",United States
1935938,LEDECKY Katie,Female,USA,United States,186,73,Swimming,17-03-1997,"GAINESVILLE, FL",United States
1935943,MADDEN Paige,Female,USA,United States,159,65,Swimming,22-10-1998,"AUSTIN, TX",United States
1935945,MANUEL Simone,Female,USA,United States,172,85,Swimming,02-08-1996,"AUSTIN, TX",United States
1935947,MATHENY Josh,Male,USA,United States,160,56,Swimming,16-10-2002,"BLOOMINGTON, IN",United States
1935957,MURPHY Ryan,Male,USA,United States,187,61,Swimming,02-07-1995,"SAN FRANCISCO, CA",United States
1935967,PEPLOWSKI Anna,Female,USA,United States,176,62,Swimming,25-09-2002,"BLOOMINGTON, IN",United States
1935968,PIERONI Blake,Male,USA,United States,151,52,Swimming,15-11-1995,"BLOOMINGTON, IN",United States
1935972,PUSKOVITCH Ivan,Male,USA,United States,157,70,Marathon Swimming,28-02-2001,"WEST CHESTER, PA",United States
1935978,SHACKELL Aaron,Male,USA,United States,159,81,Swimming,08-09-2004,"CARMEL, IN",United States
1935979,SHACKELL Alex,Female,USA,United States,185,74,Swimming,13-11-2006,"CARMEL, IN",United States
1935982,SMITH Kieran,Male,USA,United States,150,80,Swimming,20-05-2000,"GAINESVILLE, FL",United States
1935984,SMITH Regan,Female,USA,United States,174,64,Swimming,09-02-2002,"AUSTIN, TX",United States
1935992,SWANSON Charlie,Male,USA,United States,155,53,Swimming,20-02-1998,"ANN ARBOR, MI",United States
1935996,URLANDO Luca,Male,USA,United States,156,71,Swimming,16-03-2002,,
1935997,WALSH Alex,Female,USA,United States,184,66,Swimming,31-07-2001,"CHARLOTTESVILLE, VA",United States
1935998,WALSH Gretchen,Female,USA,United States,178,65,Swimming,29-01-2003,"CHARLOTTESVILLE, VA",United States
1935999,WEBER Emma,Female,USA,United States,167,77,Swimming,13-01-2004,"CHARLOTTESVILLE, VA",United States
1936000,WEINSTEIN Claire,Female,USA,United States,169,66,Swimming,01-03-2007,"LAS VEGAS, NV",United States
1936001,WEYANT Emma,Female,USA,United States,162,83,Swimming,24-12-2001,"GAINESVILLE, FL",United States
1936004,WHITLOCK Luke,Male,USA,United States,180,56,Swimming,08-03-2006,"NOBLESVILLE, IN",United States
1936119,FARRO Chloe,Female,ARU,Aruba,156,66,Swimming,19-06-2003,"TERRE HAUTE, IN",United States
1936214,THET HTAR Thuzar,Female,MYA,Myanmar,178,71,Badminton,15-03-1999,YANGON,Myanmar
1936230,ALMAZ UULU Bekzat,Male,KGZ,Kyrgyzstan,164,64,Wrestling,03-12-2000,BISHKEK,Kyrgyzstan
1936237,AKMATALIEV Ernazar,Male,KGZ,Kyrgyzstan,174,54,Wrestling,02-07-1998,BISHKEK,Kyrgyzstan
1936247,TARERE Josh,Male,PNG,Papua New Guinea,188,64,Swimming,31-01-2000,LAE,Papua New Guinea
1936257,VELE Georgia-Leigh,Female,PNG,Papua New Guinea,168,74,Swimming,11-12-1998,,
1936284,DAULETBEKOV Azamat,Male,KAZ,Kazakhstan,189,56,Wrestling,15-03-1994,,Kazakhstan
1936286,KARTBAY Meirambek,Male,KAZ,Kazakhstan,168,58,Wrestling,14-03-1998,,
1936293,BATIRMURZAEV Yusu,Male,KAZ,Kazakhstan,184,56,Wrestling,13-04-1996,AKTOBE,Kazakhstan
1936309,ZOHRI Lalu Muhammad,Male,INA,Indonesia,182,65,Athletics,01-07-2000,,Indonesia
1936310,KASSMAN Kevin Sogo,Male,PNG,Papua New Guinea,166,81,Taekwondo,01-01-1999,PORT MORESBY,Papua New Guinea
1936316,MARA Gibson Kaogo,Male,PNG,Papua New Guinea,189,59,Taekwondo,28-10-1998,GOROKA,Papua New Guinea
1936400,BARU Morea,Male,PNG,Papua New Guinea,172,61,Weightlifting,15-04-1990,PORT MORESBY,Papua New Guinea
1936402,MULENGA Chanda,Male,ZAM,Zambia,177,56,Athletics,08-08-2002,,
1936413,CHO Daeseong,Male,KOR,Korea,165,73,Table Tennis,13-10-2002,,
1936418,JANG Woojin,Male,KOR,Korea,171,69,Table Tennis,10-09-1995,ANYANG,Korea
1936419,JEON Jihee,Female,KOR,Korea,167,56,Table Tennis,28-10-1992,SEOUL,Korea
1936425,LEE Eunhye,Female,KOR,Korea,186,64,Table Tennis,02-05-1995,,
1936429,LIM Jonghoon,Male,KOR,Korea,168,62,Table Tennis,21-01-1997,BUSAN,Korea
1936435,SHIN Yubin,Female,KOR,Korea,165,50,Table Tennis,05-07-2004,,
1936450,CRIBBIN Sean,Male,IRL,Ireland,156,82,Rugby Sevens,20-08-1998,,
1936462,ELSAYED Mohamed,Male,EGY,Egypt,160,69,Fencing,03-03-2003,,United States
1936468,YASSEEN Mohamed,Male,EGY,Egypt,188,50,Fencing,05-01-2004,,
1936475,ELSAYED Mahmoud,Male,EGY,Egypt,175,78,Fencing,25-04-2005,,
1936478,MOHSEN Mahmoud,Male,EGY,Egypt,168,77,Fencing,24-03-1995,,Egypt
1936489,LANE Emily,Female,IRL,Ireland,157,85,Rugby Sevens,10-01-1999,DUBLIN,Ireland
1936500,HUSSEIN Aya,Female,EGY,Egypt,166,74,Fencing,28-12-2003,,Egypt
1936524,BOHM Csaba,Male,HUN,Hungary,174,60,Modern Pentathlon,21-07-2000,,Hungary
1936598,EKWAM Zablon Ekhal,Male,KEN,Kenya,174,85,Athletics,04-08-1997,,Kenya
1936611,ENNIS Sarah,Female,IRL,Ireland,179,69,Equestrian,13-03-1975,DUNBOYNE,Ireland
1936619,GULYAS Michelle,Female,HUN,Hungary,168,84,Modern Pentathlon,24-10-2000,BUDAPEST,Hungary
1936633,GUZI Blanka,Female,HUN,Hungary,152,66,Modern Pentathlon,15-05-1999,BUDAPEST,Hungary
1936638,AMR HOSSNY Sara,Female,EGY,Egypt,158,83,Fencing,08-03-2010,,Egypt
1936640,SOLIMAN Loulwa,Female,EGY,Egypt,175,80,Fencing,07-07-2007,,
1936646,MOATAZ Adham,Male,EGY,Egypt,175,80,Fencing,23-04-2003,CAIRO,Egypt
1936658,BURNS Megan,Female,IRL,Ireland,172,72,Rugby Sevens,09-04-2000,TULLAMORE,Ireland
1936694,SZEP Balazs,Male,HUN,Hungary,173,55,Modern Pentathlon,18-10-1999,,
1936701,EHAB Nardin,Female,EGY,Egypt,157,60,Fencing,31-01-1996,CAIRO,Egypt
1936703,ELSISSY Ziad,Male,EGY,Egypt,175,66,Fencing,15-12-1994,"STAMFORD, CT",United States
1936715,HAMZA Malak,Female,EGY,Egypt,181,79,Fencing,16-02-2006,,Egypt
1936733,HANY Noha,Female,EGY,Egypt,152,80,Fencing,25-02-2001,,
1936865,ELSHARKAWY Yara,Female,EGY,Egypt,156,58,Fencing,11-04-1999,DUBAI,UA Emirates
1936874,TAUTA Kelvin Sane,Male,KEN,Kenya,172,83,Athletics,13-12-2000,,
1936914,TILGA Karel,Male,EST,Estonia,160,73,Athletics,05-02-1998,,
1936920,TOLBA Abdelrahman Hussein,Male,EGY,Egypt,184,53,Fencing,29-07-2007,,
1936923,OIGLANE Janek,Male,EST,Estonia,173,58,Athletics,25-04-1994,"ATHENS, GA",United States
1936928,ERM Johannes,Male,EST,Estonia,187,52,Athletics,26-03-1998,TALLINN,Estonia
1936930,BICSAK Bence,Male,HUN,Hungary,155,69,Triathlon,19-10-1995,PECS,Hungary
1936933,MAGI Rasmus,Male,EST,Estonia,162,84,Athletics,04-05-1992,TARTU,Estonia
1936940,ABOUELKASSEM Alaaeldin,Male,EGY,Egypt,169,57,Fencing,25-11-1990,CAIRO,Egypt
1936954,ESSAM Mohamed,Male,EGY,Egypt,176,63,Fencing,06-12-1994,,
1936957,AMER Mohamed,Male,EGY,Egypt,159,60,Fencing,18-12-1997,,
1936961,HAMZA Mohamed,Male,EGY,Egypt,175,75,Fencing,11-09-2000,,
1936972,SARDALASHVILI Giorgi,Male,GEO,Georgia,170,55,Judo,26-05-2003,TBILISI,Georgia
1936983,TEBOGO Letsile,Male,BOT,Botswana,170,77,Athletics,07-06-2003,,Botswana
1936993,KUTTOR-BRAGMAYER Zsanett,Female,HUN,Hungary,156,81,Triathlon,29-03-1994,,
1937011,KULYNYCZ Arkadiusz Marcin,Male,POL,Poland,178,56,Wrestling,26-12-1992,,
1937023,PIHELA Elisabeth,Female,EST,Estonia,184,78,Athletics,15-03-2004,TARTU,Estonia
1937030,LEHMANN Csongor,Male,HUN,Hungary,170,79,Triathlon,02-04-1999,,Hungary
1937191,FREILICH Yuval Shalom,Male,ISR,Israel,185,73,Fencing,24-01-1995,,
1937325,DWEDAR Mohammed,Male,PLE,Palestine,184,56,Athletics,09-01-2001,JERICHO,
1937328,PUDAR Lana,Female,BIH,Bosnia & Herzegovina,165,52,Swimming,19-01-2006,MOSTAR,Bosnia & Herzegovina
